tweet_id,username,created,text,label
1405980586083225608,Espen Espevalen,2021-06-18 20:07:48,@christianholum 20 meter furu over mosenivå,mixed
1405980651938095107,Stig Marthinussen,2021-06-18 20:08:03,@DBerntsen13 @gautetonnessen Esje du på Beverly Dani?,bokmål
1405980721529995270,Magne Bjella,2021-06-18 20:08:20,@MortenG2 God helg til deg også 🤩,bokmål
1405981133150502916,haz99,2021-06-18 20:09:58,@spursleif Man ser det man vil se som jeg pleier å si,bokmål
1405981244165349382,Sverre Lange Dehli,2021-06-18 20:10:25,@Path_to_FI Gratulerer!! 😁,dialectal
1405981429394202629,Frederik L. Gnatt,2021-06-18 20:11:09,"@SvenskNorsken Usikker, tror taket senkes noe. Men spørs om man kunne nærmet seg det om Kemba aldri helt blir seg selv igjen. 

Bytter også til Horfords kontrakt som er bedre for Cs, ganske mye bedre. Så gir en del muligheter. Også gøy med Horford tilbake da. Tipper han blir ganske god.",bokmål
1405981906227937280,MorganK,2021-06-18 20:13:02,Ser ut som Kane og Ramsland har samme formsyklus 📉,bokmål
1405982081650470916,GW 🔰,2021-06-18 20:13:44,@MickeMufc @Redswede82 @kentpaulsen85 @17Sundgren @becktona @marrtno @AzariSadjad @Malmborg10 @HrbergerH @h_khms @deamhan @koppkaka @BiffLoman @lirken19 @twckell1 @WiktorNystrom @Pada_5 @mikaelkofficial @Cantonaseagull @HendrikOhlsson @Robscorner @toollarp @mickeosterdahl @BBlomback @LHS_TCM @Hedstal @NiclasUtd @marcuscarlstrom @Juggiboi @DoctorRaoulDuke @pj1976d12 @unitedfoggy @HellstromElina @MrSemmelman @MLoennquist @maaaackeee @Risp91 @admlarsson @maghermansson @JonasBjornsson @TheFamousAnders @Jalkemo @RatsyX Ny kalle https://t.co/ArahyNCWt4,bokmål
1405982247556161538,Torjus Ravnaas,2021-06-18 20:14:24,"Vil også legge til at da jeg hadde @Torumodo på døra her tidligere i dag dro jeg på med en ""tuuut tuuuut"" helt i @LBenestad sin ånd. Den ""tuuut tuuuut""en føles mye hulere nå.",bokmål
1405982800726081541,Birger Rieb,2021-06-18 20:16:36,"@andersheger Det betyr altså at du overlater til rævva di hvem du skal stemme på. Interessant, men det er også en måte å gjøre det på.",bokmål
1405983008801411072,Jan Erik Frantzhus,2021-06-18 20:17:25,«Jeg gikk en tur i skogen og søkte skogens ro. Da hørte jeg fra lien en gjøk som gal koko…»eller hørte en fugleunge inni hullet i treet? 🎶🎶🎶🎶🎶🎶 @ Klukhagan https://t.co/of7fSCMoeG,mixed
1405983026501271556,Sveinung M. Skjesol 🏂 🏳️‍🌈,2021-06-18 20:17:30,"@dverghuldra Einig med mamma, eg. Eg synest plottet går litt i ring.",bokmål
1405983111154962432,Trygve Willadssen,2021-06-18 20:17:50,Drinking a Halvstikk by Salikatt Bryggeri @ Nordstua — https://t.co/bqibQ6SwNN,bokmål
1405983348539994112,Torjus Ravnaas,2021-06-18 20:18:46,@Torumodo @LBenestad Fullstendig avhengig av at @danielaase89 kommer med et eller annet nå som føles både oppløftende og plausibelt på samme tid.,bokmål
1405983393167314953,heidi p g haaker,2021-06-18 20:18:57,"I dag har det vært bakedag for min del. Kanelknuter er veldig godt, farlig godt kan man vel si😂 Så var jeg så heldig at jeg fant en gammel dukkevogn på bruktbutikken. Den er nesten helt lik den jeg hadde ❤️nostalgi https://t.co/s9Z7w7gQHa",bokmål
1405983404974280706,Øyvind Marvik,2021-06-18 20:19:00,@JoachimOseberg @Paddvart Hvor er spleisetwitter!?,nynorsk
1405983642032218118,Lars Harald Nordgård,2021-06-18 20:19:56,Ølfør - Drinking a Dahls Pils by E.C. Dahls Bryggeri @ Bakeriet Pub og Kafe  — https://t.co/gzjRDzIdBb,bokmål
1405983742997504004,Stig Marthinussen,2021-06-18 20:20:20,@DBerntsen13 @gautetonnessen Husk penn og servietter te å signa spelarar 👍,bokmål
1405983796000870403,Sveinung M. Skjesol 🏂 🏳️‍🌈,2021-06-18 20:20:33,@haraldthingnes Er det ikkje meir søraust,bokmål
1405983809032568833,Frode,2021-06-18 20:20:36,"Å se på England-Skottland med dempet lyd, og i stedet ha det nye og velklingende albumet til Kings of Convenience på øret, er en overraskende god - om enn kontrastfylt opplevelse. #EM2020",bokmål
1405983882089046024,Sven-Olov Mattsson,2021-06-18 20:20:54,@ingenharfrikort @ingridcarlqvist Diktaturens lakejer!!!,dialectal
1405984122057768962,Kjetil Solhaug,2021-06-18 20:21:51,Det er så digg at det ikke lenger er mulig å høre hva spillerne roper. Fantastisk med publikum igjen,bokmål
1405984421245865991,Glenn Johnsrud🏒🚴🏻🇳🇴,2021-06-18 20:23:02,@john_gunnar Blir vel noe lignende på menyen i morgen?,bokmål
1405984453755916288,Frederik L. Gnatt,2021-06-18 20:23:10,@Vin7lfc8 Hvorfor kjøpte de ikke ut Horford da? Ville vært ganske mye rimeligere.,bokmål
1405985114904043521,Lars Ivar Pedersen,2021-06-18 20:25:47,I år så rykker HamKam opp hurra hurra!,nynorsk
1405985652878069761,Kim Bøhm,2021-06-18 20:27:56,Må få han derre Stirling av banen a!,bokmål
1405985781689245703,Frederik L. Gnatt,2021-06-18 20:28:26,"@Vin7lfc8 Kanskje. Tror ikke det er så lett å flippe Kemba heller. Men hørtes rart ut å bare skulle kjøpe han ut, men det synes jeg forsåvidt at alltid høres rart ut.",bokmål
1405985827700813824,Glenn Johnsrud🏒🚴🏻🇳🇴,2021-06-18 20:28:37,@john_gunnar Rømmegrøt da?,bokmål
1405986121696301060,Øyvind Alapnes,2021-06-18 20:29:48,La oss lage det største publikumsarrangementet siden nedstengningen! Bli med på begivenheten❤️,bokmål
1405986245700993026,Frederik L. Gnatt,2021-06-18 20:30:17,"@KristerNorstran Jeg husker som sagt ikke at dette ble snakket særlig om. Og spilt nesten samtlige kamper sesongen før. Han var veldig durable, før han ble skadet. Kan godt være at Boston burde visst mer, men ser at ""alle""visste dette nå. Men igjen, kan ikke huske mye snakk om det den gang.",bokmål
1405986351867174913,haz99,2021-06-18 20:30:42,@EspenPALervaag Vil si Daniel Braathen overgår han om vi bytter fra utseende til personlighet. Det landslagsklippet med Daniel Braathen spesial er det nydeligste sports segmentet som noensinne er produsert.,bokmål
1405986423019298818,Frederik L. Gnatt,2021-06-18 20:30:59,@MagnusBarstad Spania er det kjedeligste laget i EM.,bokmål
1405986789152759812,Lasse liten verden er så stor så stor,2021-06-18 20:32:27,Det ligger litt i luften at Pickford tar tak i kampen gjør 1-0 til Skottland,mixed
1405986937215782916,Lasse liten verden er så stor så stor,2021-06-18 20:33:02,Det ligger litt i luften at Pickford tar tak i kampen og gjør 1-0 til Skottland #ENGSCO,bokmål
1405987261397843971,Frode,2021-06-18 20:34:19,Storbritannia kunne blitt et bra lag da.,bokmål
1405987265193648136,haz99,2021-06-18 20:34:20,"Vi må aldri glemme dette nydelige innslaget med, Daniel Braaten https://t.co/JXkNP0L3lI via @YouTube",bokmål
1405987957270532104,Frederik L. Gnatt,2021-06-18 20:37:05,@Eggerudify @MagnusBarstad Jeg hater lag som er mer interessert i å beholde ball enn å score. Klarer det ikke.,bokmål
1405987970100965381,Frode,2021-06-18 20:37:08,Synes forøvrig at det føkkings nydelig at det faktisk må en del til for å få frispark i dette EM-et. Er ikke bare å falme og så vips værsågod.,bokmål
1405988329468928001,Einar Cyvin. 😊,2021-06-18 20:38:34,Og her er hun pyntet av kona for utstilling. ❤️ https://t.co/P0GGk9TTMk,bokmål
1405988657694183426,Einar Cyvin. 😊,2021-06-18 20:39:52,@Villvilje @RaymondPallesen Dere hadde definitivt trivdes sammen. 👍🏻😊,bokmål
1405988968424955906,Magne Bjella,2021-06-18 20:41:06,@Tor_antifascist Tusen tusen takk,bokmål
1405989005389410311,Jon Rømmen,2021-06-18 20:41:15,"England brukt 17 mann på (under) 2 kamper. På med Rashford her ja, genialt. Alle skal få spille.",dialectal
1405989052181057537,Henning Thoresen,2021-06-18 20:41:26,"@TrondGram @majmarie_ Eller, se på det som et forskningsprosjekt hvor barnet inkluderes til den offisielle åpningen to måneder senere og lover å skrive stil om det 👍",bokmål
1405989367949271041,Erling Taftesund,2021-06-18 20:42:41,Trur England må finne seg ein ny trenar. #ENGSCO,nynorsk
1405990080372740099,Jon Blund,2021-06-18 20:45:31,@gaervern Jeg noterer meg at dette er leger som også fikk masse oppmerksomhet fordi de anbefalte høydose C-vitamin til sepsispasienter. Verden vil bedras.,bokmål
1405990094834737157,Fida,2021-06-18 20:45:35,"Kvitt dæ med energityvene.Livet går videre på godt og vondt. Æ tru itj på tilfeldighet.Alt har en mening. Gi opp ditt behov for å legge skylden på andre,gi opp ditt behov for å kritisere og slutt å sette merkelapper på ting. Nyt livet. Goo’hælg fra mæ te all🍷🎉🙌🥰 https://t.co/uQHwCgP10j",bokmål
1405990561853624323,Andreas Theilmann Jensen,2021-06-18 20:47:26,"Sterling, når var han god sist?",bokmål
1405991298004365317,Eirik Spjeld,2021-06-18 20:50:22,"Utviklar seg fort optimalt dette for Southgate… No kan han lima inn ein uavgjort not Tsjekkia i neste, så slepp han motstand frå gruppe F i første utslags?",nynorsk
1405991439813812226,Stutte tanker av Geir Arne,2021-06-18 20:50:55,Har nettopp publisert et bilde @ Furuhaugli Fjellhytter https://t.co/QyYh4XtWWH,bokmål
1405991529181855754,Odd M,2021-06-18 20:51:17,"En må i Norge ha en nærmeste pårørende. 
Mi hette Kari Trestakk",bokmål
1405991957780963328,Inge Paulsen,2021-06-18 20:52:59,Må sei eg er skuffa øve England. Og eg trur heller  ikkje dei har noko særleg meir å koma med i resten av mesterskapet. Tregt tungt og lite oppfinnsomt.,dialectal
1405992172910940165,Andreas Theilmann Jensen,2021-06-18 20:53:50,"@larssivertsen Men... Uansett, det kjedelige med dette engelske laget er Southgate. Omtrent ikke mulig å få mindre ut av dem, spør du meg.",bokmål
1405992519893229574,Inge Paulsen,2021-06-18 20:55:13,Og ein trenar som er så totalt uten «passion» og engasjement. Nei dette er over i 8 delsfinalen,bokmål
1405992604177768457,Beate Tverbak,2021-06-18 20:55:33,@safinadeklerk Vet. Så er det den lille stemmen som sier at sneakers er like fint 😇,bokmål
1405993799130791939,Bjørnar Grønbech,2021-06-18 21:00:18,Jeg lurer på hva @VegvesenOst @Presserom tenkte på i dag. Asfaltering på E6 før Stange med omkjøring og lang kø Tangen -Stange på en fredag etter skoleslutt. Helt håpløst🥲,bokmål
1405994028634722316,Petter Larsen,2021-06-18 21:01:13,"Faen meg bedre med 32 lag. 8 grupper, de to beste videre. 

For noe rør dette ""beste treere"" er.

16 lag videre fra 8 grupper.",dialectal
1405994388619202560,Senterbipolaristen (ho/ho/ho),2021-06-18 21:02:39,Nokon gonger kunne eg ynskja eg var interessert i litteratur.,nynorsk
1405994521851305989,Terje Håkstad,2021-06-18 21:03:10,@alapnes Æ e' klar! Eeeyyyaaah TIIIL!,bokmål
1405994871672999937,Pål Gunnar Roalkvam,2021-06-18 21:04:34,Ja sånn kom hjem med/ hjem til en nyfødt? Med eller uten ring på fing?,bokmål
1405994875665924098,Patrik Öhagen,2021-06-18 21:04:35,@ultrastermos ES &amp; AS &amp; Sirius &amp; Utlandet,nynorsk
1405995213542264840,Thor Bigseth,2021-06-18 21:05:55,"@mikkelickski @parmenidesen Ikke bra, nei!",mixed
1405995762740338695,ciri_trashpanda 🦝,2021-06-18 21:08:06,"Good night 💜 #sjusjøen #sjusjoen #sjusjøvannet #sunset #sunsetlovers #pinksky #clouds #summer2021 #summervibes #cloudstagram @ Sjusjøen, Hedmark, Norway https://t.co/ba8NIqC7fl",bokmål
1405996322319183877,Senterbipolaristen (ho/ho/ho),2021-06-18 21:10:20,Studenteliten meiner eg er ein del av studenteliten. Dette gjer vondt for eit Senterparti-hjarte.,dialectal
1405996837211938826,Fida,2021-06-18 21:12:22,@Villvilje 🤣🤣Godt sagt🙌. Du har det kjæmpekoseliiii🎉. Flink te å leve🌺🙏,dialectal
1405997196256890881,Lars Harald Nordgård,2021-06-18 21:13:48,Snadder - Drinking a Tropenatt Dobbel IPA by E.C. Dahls Bryggeri @ Bakeriet Pub og Kafe  — https://t.co/G34JAsOOLe,bokmål
1405997655919104010,Glenn Johnsrud🏒🚴🏻🇳🇴,2021-06-18 21:15:38,@Haawnil @TV2Paasche Begge vinner neste kamp og begge går videre #såenkelterdet,bokmål
1405999506928418819,Fida,2021-06-18 21:22:59,@mejtex Tusen takk fantastiske du🙌. Ønska dæ en hærliiiii hælg 🍷🎉🥰,bokmål
1406000089303244815,Farukh Qureshi,2021-06-18 21:25:18,"Sånn seriøst, @Bravida_Press - dere kan bedre enn dette? https://t.co/zMef4Oeea8",bokmål
1406000481613266949,Bjørn K. Haugland,2021-06-18 21:26:51,"Internasjonal elevkonkurranse om miljøløsninger. 

Skolen din kan vinne 100 000 dollar!

Les mer her: 
https://t.co/raoqBHgMq7

@utdanningsnytt",bokmål
1406000615193559041,Øyvind Kvalnes,2021-06-18 21:27:23,"Han kom likevel, og vi var nervøse for at det skulle komme engelsk mål mot slutten, men nei. https://t.co/jacdEiMwJX",dialectal
1406001655154368519,Knut A Rosvold,2021-06-18 21:31:31,"Alvorlige bekymringsmeldinger, vedvarende lovbrudd og høyt sykefravær - nå opprettes det tilsyn https://t.co/g6ivh06uDg",bokmål
1406001738981773312,Åge Skinstad,2021-06-18 21:31:51,@DanElje Valgte heller Sterling. God til å holde arma litt rart og spille korte støttepasninger…,bokmål
1406003042911244296,Sveinung M. Skjesol 🏂 🏳️‍🌈,2021-06-18 21:37:02,@Hans_Vang @elinlestrange Uante djupner,bokmål
1406003502422315008,Joachim jankila,2021-06-18 21:38:51,Drinking a Space Cookie by @monkishbrewing/@Omnipollo @ Trømborg — https://t.co/GIk1B0bc9K,bokmål
1406003960259956737,Stian Røsvik Bjørstad,2021-06-18 21:40:41,@abidraja @leifwelhaven Her har du stått bra på Abid :) Godt å se bredden tilbake før fellesferien!,bokmål
1406004013552877579,Mor Di,2021-06-18 21:40:53,Drinking a #4 by Jåttå gårdsbryggeri @ 0les Nanobryggeri — https://t.co/chuOpZN4XH,bokmål
1406004349063647238,DNBS&A,2021-06-18 21:42:13,"Ønsker du å kombinere ballett på toppidrettsnivå med videregående skole? Se hva vår elev Ibeline Leversen sier om kombinasjonen ved Den Norske Ballettskole og Akademi sitt DNBS&amp;A Masterclass program, https://t.co/CtpB6x4uAh,  i samarbeid med Heltberg private gymnas @heltberg.no https://t.co/RCwvaFYhsF",bokmål
1406006256154808322,Ken Solbakken Remen,2021-06-18 21:49:48,Har nettopp publisert et bilde @ Bekkestua https://t.co/jUAueSmMYp,bokmål
1406006474422247426,Andreas Theilmann Jensen,2021-06-18 21:50:40,@DavidLanghus Ville spilt Grealish fordi laget er så lite samspilt. Trenger kreativitet.,bokmål
1406006890195210245,Arnt Furunes 🇧🇻🏳️‍🌈 ᚾIᛋᛟᛚᚢᛋᛟᛏ,2021-06-18 21:52:19,"@HelgheimJon Kan ikke du være litt mindre snøfnugg, Jon. Det er tross alt sommer. ❄️",bokmål
1406007832835731466,Pål Vermundsdammen,2021-06-18 21:56:04,@vegardc14 Mer enn normalt da,bokmål
1406008045604413447,Andreas Viseth,2021-06-18 21:56:55,Kan dere ikke snart drite i de såkalte «ekspertene» og i stedet gjøre egne vurderinger? Blir så jævlig forutsigbart og kjedelig med «eksperter». @vgnett https://t.co/ZT1Fy1IFys,bokmål
1406008192488939532,Pil 🌈,2021-06-18 21:57:30,"Det ligger en retorikk på bt som er skrevet av en skeiv person som mener at skeive bør tone ned skeivheten sin/pride for å bli akseptert. 

Sukk.

Pride er to ting: Fest og protest. Trist og usolidarisk å prøve å dytte ut deler av kulturen for å få aksept.",bokmål
1406009244143456257,Bjørn Leirhol,2021-06-18 22:01:40,@ESNJonas @MagnusBarstad Straffe hver dag. Hele uken.,bokmål
1406010871025909767,Carina Behrens,2021-06-18 22:08:08,"Kan anbefale den nye Conjuring-filmen. Ikke fordi den var spesielt skummelt, men syntes det var et godt stykke film som ikke spiller på for mange klisjeer.",bokmål
1406015824448606211,Marius Øiahals,2021-06-18 22:27:49,Har nettopp publisert et bilde @ Tiurveien 10b Kolvereid https://t.co/vKY4ReV9bq,bokmål
1406016356122861572,Marius Øiahals,2021-06-18 22:29:56,Har nettopp publisert et bilde @ Tiurveien 10b Kolvereid https://t.co/ieUvEVOAwu,bokmål
1406016857895747593,Skjalg Sæther,2021-06-18 22:31:56,'Last Train Home' av @JohnMayer er dessverre sommerens jam. Det refrenget er dødelig. 80-tallsallsang med supercatchy synth. Burde finnes regler mot sånt.,bokmål
1406017094404263939,Odd M,2021-06-18 22:32:52,"Ok Oddi, gå rolig opp trappa, ta medisinene dine og gå og legg deg",bokmål
1406017382041149443,Camilla🇵🇸,2021-06-18 22:34:01,Omg min roomie drømte i natt at vi giftet oss,bokmål
1406017925417521155,Andreas Theilmann Jensen,2021-06-18 22:36:10,@Idrettspolitik1 er den viktigste kontoen å følge hvis du er interessert i fotball. Følg!,bokmål
1406019142516420609,Rugml Mestavia 🏳️‍⚧️BLM,2021-06-18 22:41:00,"@alternativpotet Denne skal jeg ta screenshot av, ramme inn og sende til mamma.",bokmål
1406019385584668672,Arne Johan Hamre,2021-06-18 22:41:58,Seriestart Nasjonal G14 Serie🇳🇴 https://t.co/vjmSHWyTZx,bokmål
1406021368429355015,Kjell-Petter Haarstad,2021-06-18 22:49:51,"@GudsteinV Ikke helt, usa så kan du tenke fritt, russland så er du kommunist!",bokmål
1406021734625681413,anja ther,2021-06-18 22:51:18,"Prøver å si til meg selv at tankene og følelsene mine ikke har rot i virkeligheten lengre, men jeg vet ikke jeg altså.",bokmål
1406022213187346433,Kjell-Petter Haarstad,2021-06-18 22:53:12,"Hva er vitsen med livet lenger uten rettsvern, uten fri advokat gjennom fri rettshjelp og et system hvor globalister thener mest? Uføretrygd som ikke øker på lik linje som andre lønninger. Nå er det faen meg nok. Alliansen",bokmål
1406023580698169347,730.no,2021-06-18 22:58:38,"Hvem har nach? 
📹 @ferd.i.nand #oslove @ Storgata https://t.co/WvNognqe2n",mixed
1406025917214887937,730.no,2021-06-18 23:07:56,"Hvem har nach? 🥳
 #oslove @ Storgata https://t.co/WvNognqe2n",mixed
1406026186552233987,730.no,2021-06-18 23:09:00,"Hvem har nach? 🥳 
#oslove @ Storgata https://t.co/WvNognqe2n",mixed
1406028263823233034,Aksel Tinderholt Evensen,2021-06-18 23:17:15,"@malurk1 Ja, det er to fjellvegger som omkranser byen her. Rjukan er uten dagslys halve året 😂",bokmål
1406028302805053441,MonicaØstbø,2021-06-18 23:17:24,@christianholum @grovtskadeverk Der snakka han bare om det nye prosjektet gympodden. Du får sjekke den ut og se hva mer han sier 🙂,bokmål
1406029543949975554,Bjørn Kasper Ilaug,2021-06-18 23:22:20,"Friends over for a BBQ 👍 Have a Nice weekend .. @ Dataundervisningen - ikke noe snikksnakk, bare informatikk takk. https://t.co/dD0snjnjS1",bokmål
1406029880400166913,Aksel Tinderholt Evensen,2021-06-18 23:23:40,@malurk1 Mye bedre uten fjell overalt 👍,bokmål
1406033446368165894,MonicaØstbø,2021-06-18 23:37:51,@enkelst Likte og den 🙂 Men jeg liker alle filmene i den serien. Mer realistisk en mye annet. Ed og Lorraine sitt arbeid var veldig spennende. Nå er jo Lorraine også gått bort.,bokmål
1406033828062318592,Thomas Røste,2021-06-18 23:39:22,"Selvdisiplin… 
Er ute å tar noen pils med kompiser, blir bedt på nash hos en gjeng jenter, men minner gutta på at det er grilling hos meg i morra kl 14.. #damn #barekom",bokmål
1406035049808633857,Bente J,2021-06-18 23:44:13,... står opp for å vanne planten.. 🪴💚,bokmål
1406035299638067201,MonicaØstbø,2021-06-18 23:45:12,@Palmeblader Jeg sliter med operasjonsscener. Ettersom jeg var gjennom en 11 timer lang operasjon i september. Sliter med tanken på at noen har vært inni kroppen min på den måten.,bokmål
1406038562236153856,Vegard,2021-06-18 23:58:10,"Hold dere til fakta, MDG! https://t.co/qHWccNE0v1",bokmål
1406038745263001600,Einar Cyvin. 😊,2021-06-18 23:58:54,@JanJarog Tihi. Du burde fått jobb i Kripos.,bokmål
1406039088268988418,Pålikål Grønning Kraft,2021-06-19 00:00:16,Er du våken?,bokmål
1406039827003457540,Heidi Strandvåg,2021-06-19 00:03:12,"#denfølelsen #trist #stangerhodetiveggen #venneløs #ogmyemer 
Traumatisk døgn! Prøvd i 4-5 timer forsiktig å få pratet med noen Og ender opp med å søke opp denne gamle sangen her https://t.co/Dy5ZhIePB7 Joda, jeg er her for ‘alle andre’. Ikke ofte jeg spør om noe ala idag 😢",bokmål
1406040724659970055,Adrian N. Olsen,2021-06-19 00:06:46,@AlexanderOsdal Skal ikke se bort fra at det er laget noe som kretser rundt dette.,bokmål
1406044766484275200,Frederik L. Gnatt,2021-06-19 00:22:50,"76ers weathered the storm.
Helt naturlig start på kampen i Atlanta. Tror Philly tar denne greit.",bokmål
1406047156184756227,Ragnar Liaskar,2021-06-19 00:32:19,@DonVidal @O_Blikz God bedring! Vi får utsette Slogen nokre veker 😉,bokmål
1406050900393742342,Jenny Dahl Bakken,2021-06-19 00:47:12,Prøver å ikke hate meg selv etter den ene oppgaven jeg hadde som likevel klarte å fucke opp: å være tante. Går nå tilbake til parken hvor jeg satte igjen gaven til nevøen min. Som jeg hadde brukt lang tid på p finne én butikk i Oslo som hadde. Den er så klart stjålet… 1/2,bokmål
1406050950813470723,MonicaØstbø,2021-06-19 00:47:24,@Melbollemusa ❤️For noe dritt! ❤️Håper du får sove mer etterhvert.,bokmål
1406052385328439296,MonicaØstbø,2021-06-19 00:53:06,"@Melbollemusa Greit å få rista det av seg, få nye impulser som ikke trigger 😍",bokmål
1406053189347119104,MonicaØstbø,2021-06-19 00:56:18,@Melbollemusa Hvilken du leser nå? 😊,bokmål
1406053891200913409,Rugml Mestavia 🏳️‍⚧️BLM,2021-06-19 00:59:05,Visste jeg kom til å finne en date i natt. https://t.co/JgaIX2rcH4,nynorsk
1406063030761308170,Jenny Dahl Bakken,2021-06-19 01:35:24,"Det verste med dette er ikke alle pengene du taper på å rote sånn jevnlig, men å føle at du har feila som menneske og tante. Igjen pg igjen",bokmål
1406068552138887172,William Gjersvik,2021-06-19 01:57:20,Torrey Pines 1 - 0 Hovland https://t.co/QnoYpkZUMp,bokmål
1406082023610109953,DNBS&A,2021-06-19 02:50:52,"Gratulerer med super flott 3. plass i Prix du Nord, Joakim Visnes💪🌟⭐️🔥🥉🏵🎖✨💫Yngst i senior klassen, med egen koreografi i moderne, og variasjon fra Flames of Paris. Å slippe løs talentfulle elever med Liudmila og Vladimir er oppskriften til suksess🌷🌸🌺🥰💖🌸💕 https://t.co/X8kxI6Gs4M",bokmål
1406085114086531072,pobbelobbe,2021-06-19 03:03:09,@Ari45628226 Mer som sigmafemale 🤪😹,bokmål
1406089288421416961,DNBS&A,2021-06-19 03:19:44,Tusen takk Bergesenstiftelsen for støtte til DNBS&amp;A Masterclass og Valdres Sommerballett - det er en fantastisk anerkjennelse og stor glede å få forvalte og utvikle ballettalenter videre i deres samarbeid🌷🌺🥰🦋🌼🌸🍀 https://t.co/FOtKxpuOv4,bokmål
1406110828110176260,Christl Riple,2021-06-19 04:45:20,Har nettopp publisert et bilde @ Nordnes Bergen https://t.co/x0kzr5YR6x,bokmål
1406111266243059714,Steinar Bleken,2021-06-19 04:47:04,Hovland trakk seg fra US Open etter å ha fått sand i venstre øye under oppvarmingen før runden. https://t.co/933LIjIeMn,bokmål
1406113007407620098,Einar Cyvin. 😊,2021-06-19 04:53:59,@GretheKinge2 Takk. Vi har en flokk på fire. 😊,nynorsk
1406113662079836160,Per-Helge Berg,2021-06-19 04:56:36,Farsund i går kveld. @ Farsund Gjestebrygge https://t.co/HBQM2wDcJn,bokmål
1406114481592225793,Bothniablod,2021-06-19 04:59:51,"84 dagar kvar ❤️💛🖤
@intetrakhockey 
https://t.co/XzGBOTMV3y",bokmål
1406116826602422272,Steinar Bleken,2021-06-19 05:09:10,@DoremusSchafer Er det Esten O som et ute og rører igjen?,bokmål
1406119167644819456,Magne Bjella,2021-06-19 05:18:28,@kiheger @NRKesp1 Ja hun nærmer seg det Berlusconi sa til innbyggerne etter et dramatisk jordskjelv: «dere får ta det som en campingtur»,bokmål
1406119537838374912,Einar Cyvin. 😊,2021-06-19 05:19:56,"Hørt på Peppes i går kveld : «Hei, kan ikke du lage en pizza til meg med mye digg og litt snadder. Liker ikke pepperoni, skinke, biffkjøtt, kjøttboller, paprika og ananas.»",bokmål
1406120688797298689,Kristin Skaug 🏛,2021-06-19 05:24:31,"@BjornNordnet Bra👏 Og @nejramacic og @PSprognose gjorde en interessant analyse i okt/nov som viser at andelen som selger selger med tap øker…. 
Og rammer de yngste oftest…
(Dette kunne vi sikkert regnet på for aksjer også…)",bokmål
1406126374037958659,Torolf Holte,2021-06-19 05:47:06,@HalSandberg Det er så smålig og korttenkt!,nynorsk
1406126762313109504,Ulf-Johnny Jenssen,2021-06-19 05:48:39,"Så ikke kampen i går, men ut fra det man leser så tenkte jeg at nå får Anglofilien i Norge seg et skudd for baugen - før jeg innså at dette er  vel nøyaktig slik England har klart seg i hvert eneste mesterskap jeg kan huske. Kanskje med unntak av 94 utgaven. And I love it! #2em",bokmål
1406128341791428609,Magne Bjella,2021-06-19 05:54:55,"Ta en titt på denne og dra fra høyre mot venstre. Se da på spørsmålene hva Frp «sier»…. Se også totalt hva partiene besvarer! God fornøyelse 

https://t.co/uoaDYam2lH",bokmål
1406128918508232707,Magne Bjella,2021-06-19 05:57:13,"Fir en grisk gjeng av «hvitsnippforbrytere» 

Smiths venner seier det er frivillig å gje  – Her er dokumentet som tyder på det motsette

https://t.co/zGustv0jfS",bokmål
1406128957716578304,Paulina Modlitba,2021-06-19 05:57:22,@ArashGilan @stroemberg Jupp,bokmål
1406132099342610436,Jarle Heitmann,2021-06-19 06:09:51,"Tromsø er en stolt samisk kommune! I dag ble samarbeidsavtalen med @Sametinget underskrevet i den fantastisk vakre sametingsbygninga i Karasjok av sametingspresident @AiliK Keskitalo og ordfører @GunnarWill-helmsen i @tromsokommune. 
#sapmi #samisk https://t.co/vSxoqMqV8T",bokmål
1406132225863819270,Knut A Rosvold,2021-06-19 06:10:21,Jon Gunnes: - Vi skulle ikke ha gjort det på den måten - https://t.co/FBcWWhkeeU https://t.co/ZqBAuijL6o,bokmål
1406132275012591617,Knut A Rosvold,2021-06-19 06:10:33,Jon Gunnes: - Vi skulle ikke ha gjort det på den måten - https://t.co/FBcWWhkeeU https://t.co/ZqBAuijL6o,bokmål
1406132399193350145,🅽🅸🅲🅺🅴,2021-06-19 06:11:03,Konstig fest. https://t.co/6RmU6zCeP4,bokmål
1406132454193352705,Jarle Heitmann,2021-06-19 06:11:16,"Avtalen regulerer det viktige arbeidet med å samarbeide om bl.a samisk hus, samiske barnehager og skoler. For Tromsø er Sápmis største by og det skulle bare mangle at vi ikke tok vår samiske befolknings behov for støtte til utvikling av språk, kultur og levekår. 
#sapmi #samisk",bokmål
1406132593054076932,Herr Refsnes,2021-06-19 06:11:49,Det er bra med litt regn. Da slipper man å dra til steder hvor man kan risikere å få solkrem i øya.,bokmål
1406134066303352834,Jarle Heitmann,2021-06-19 06:17:40,"- Du bør virkelig sjekke ut bandet «A Million Pineapples», hvis du er litt nedfor mens regnet faller så hardt at det pisker av kronbladene på tulipanene, skriver anmelder @majabien i @bladetnordlys: https://t.co/9uJFieymXl - hørte de selv før pandemien og da var de allerede gode.",bokmål
